Join_Count,TARGET_FID,JOIN_FID,STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,GEOID_AFF2,Shape_Leng,Shape_Area,STATEFP10_,COUNTYFP_1,COUSUBFP10,COUSUBNS10,GEOID10_1,NAME10_1,NAMELSAD_1,LSAD10,CLASSFP10,MTFCC10_1,CNECTAFP10,NECTAFP10,NCTADVFP10,FUNCSTAT_1,ALAND10_1,AWATER10_1,INTPTLAT_1,INTPTLON_1,GEOID_AF_1,Shape_Le_1,Shape_Ar_1
1,541,88,09,003,514200,09003514200,5142,Census Tract 5142,G5020,S,3573097.00000000000,201934.00000000000,+41.8002804,-072.5321006,1400000US09003514200,9552.87416999000,3774982.87197000000,09,003,44700,00213455,0900344700,Manchester,Manchester town,43,T1,G4040,735,73450,,A,70972798.00000000000,720309.00000000000,+41.7752403,-072.5244340,0600000US0900344700,34829.41600270000,71691962.40820000000
1,542,88,09,003,515000,09003515000,5150,Census Tract 5150,G5020,S,5819702.00000000000,103008.00000000000,+41.7742100,-072.4901088,1400000US09003515000,9670.36905742000,5922616.17266000000,09,003,44700,00213455,0900344700,Manchester,Manchester town,43,T1,G4040,735,73450,,A,70972798.00000000000,720309.00000000000,+41.7752403,-072.5244340,0600000US0900344700,34829.41600270000,71691962.40820000000
1,543,88,09,003,515101,09003515101,5151.01,Census Tract 5151.01,G5020,S,2923785.00000000000,0.00000000000,+41.7594864,-072.5349963,1400000US09003515101,9096.38417857000,2923731.04755000000,09,003,44700,00213455,0900344700,Manchester,Manchester town,43,T1,G4040,735,73450,,A,70972798.00000000000,720309.00000000000,+41.7752403,-072.5244340,0600000US0900344700,34829.41600270000,71691962.40820000000
1,544,88,09,003,515102,09003515102,5151.02,Census Tract 5151.02,G5020,S,14371253.00000000000,106427.00000000000,+41.7541994,-072.5596762,1400000US09003515102,20452.68076650000,14477403.83660000000,09,003,44700,00213455,0900344700,Manchester,Manchester town,43,T1,G4040,735,73450,,A,70972798.00000000000,720309.00000000000,+41.7752403,-072.5244340,0600000US0900344700,34829.41600270000,71691962.40820000000
1,545,88,09,003,515200,09003515200,5152,Census Tract 5152,G5020,S,11431978.00000000000,159903.00000000000,+41.7536433,-072.4889084,1400000US09003515200,14606.79656290000,11591657.12630000000,09,003,44700,00213455,0900344700,Manchester,Manchester town,43,T1,G4040,735,73450,,A,70972798.00000000000,720309.00000000000,+41.7752403,-072.5244340,0600000US0900344700,34829.41600270000,71691962.40820000000
1,546,88,09,003,514300,09003514300,5143,Census Tract 5143,G5020,S,2192298.00000000000,0.00000000000,+41.7860135,-072.5134036,1400000US09003514300,5939.54940825000,2192264.39823000000,09,003,44700,00213455,0900344700,Manchester,Manchester town,43,T1,G4040,735,73450,,A,70972798.00000000000,720309.00000000000,+41.7752403,-072.5244340,0600000US0900344700,34829.41600270000,71691962.40820000000
1,547,77,09,003,410101,09003410101,4101.01,Census Tract 4101.01,G5020,S,43922641.00000000000,477659.00000000000,+41.7420042,-072.9622740,1400000US09003410101,28654.69194710000,44399391.24450000000,09,003,10100,00213401,0900310100,Burlington,Burlington town,43,T1,G4040,735,73450,,A,77027849.00000000000,1725405.00000000000,+41.7575167,-072.9575607,0600000US0900310100,37138.76610470000,78751831.85220000000
1,548,77,09,003,410102,09003410102,4101.02,Census Tract 4101.02,G5020,S,33105208.00000000000,1247746.00000000000,+41.7792585,-072.9526880,1400000US09003410102,29677.19895390000,34352440.60770000000,09,003,10100,00213401,0900310100,Burlington,Burlington town,43,T1,G4040,735,73450,,A,77027849.00000000000,1725405.00000000000,+41.7575167,-072.9575607,0600000US0900310100,37138.76610470000,78751831.85220000000
1,549,83,09,003,460203,09003460203,4602.03,Census Tract 4602.03,G5020,S,12261543.00000000000,687697.00000000000,+41.7406751,-072.8413583,1400000US09003460203,15158.24366050000,12948970.82470000000,09,003,27600,00213430,0900327600,Farmington,Farmington town,43,T1,G4040,735,73450,,A,72561923.00000000000,1978091.00000000000,+41.7304216,-072.8430509,0600000US0900327600,40465.07132260000,74538367.17650000000
1,550,96,09,003,487201,09003487201,4872.01,Census Tract 4872.01,G5020,S,7240457.00000000000,1414.00000000000,+41.8313691,-072.5254299,1400000US09003487201,11538.20110320000,7241815.42475000000,09,003,71390,00213509,0900371390,South Windsor,South Windsor town,43,T1,G4040,735,73450,,A,72682374.00000000000,1572274.00000000000,+41.8380902,-072.5778358,0600000US0900371390,36660.09043620000,74254215.47860000000
1,551,96,09,003,487202,09003487202,4872.02,Census Tract 4872.02,G5020,S,5730554.00000000000,12416.00000000000,+41.8443283,-072.5160138,1400000US09003487202,10424.58789620000,5742947.34387000000,09,003,71390,00213509,0900371390,South Windsor,South Windsor town,43,T1,G4040,735,73450,,A,72682374.00000000000,1572274.00000000000,+41.8380902,-072.5778358,0600000US0900371390,36660.09043620000,74254215.47860000000
1,552,88,09,003,514101,09003514101,5141.01,Census Tract 5141.01,G5020,S,4706324.00000000000,17266.00000000000,+41.8041617,-072.4934639,1400000US09003514101,10576.31879940000,4723534.93833000000,09,003,44700,00213455,0900344700,Manchester,Manchester town,43,T1,G4040,735,73450,,A,70972798.00000000000,720309.00000000000,+41.7752403,-072.5244340,0600000US0900344700,34829.41600270000,71691962.40820000000
1,553,88,09,003,514102,09003514102,5141.02,Census Tract 5141.02,G5020,S,12371964.00000000000,37465.00000000000,+41.8015995,-072.5432510,1400000US09003514102,22396.45422740000,12409277.02300000000,09,003,44700,00213455,0900344700,Manchester,Manchester town,43,T1,G4040,735,73450,,A,70972798.00000000000,720309.00000000000,+41.7752403,-072.5244340,0600000US0900344700,34829.41600270000,71691962.40820000000
1,554,102,09,007,600100,09007600100,6001,Census Tract 6001,G5020,S,41573139.00000000000,2010890.00000000000,+41.4096829,-072.4847352,1400000US09007600100,27404.09045790000,43582774.83630000000,09,007,14300,00213407,0900714300,Chester,Chester town,43,T1,G4040,720,75700,,A,41573139.00000000000,2010890.00000000000,+41.4096829,-072.4847352,0600000US0900714300,27404.09045790000,43582774.83630000000
1,555,103,09,007,610100,09007610100,6101,Census Tract 6101,G5020,S,5328619.00000000000,2537183.00000000000,+41.2711010,-072.5385440,1400000US09007610100,15223.69937370000,7865698.38031000000,09,007,15350,00213408,0900715350,Clinton,Clinton town,43,T1,G4040,720,75700,,A,41975527.00000000000,7283252.00000000000,+41.2951299,-072.5300394,0600000US0900715350,31855.44664610000,49257986.69750000000
1,556,103,09,007,610200,09007610200,6102,Census Tract 6102,G5020,S,8237365.00000000000,4470957.00000000000,+41.2693772,-072.5048507,1400000US09007610200,15317.27923530000,12708159.64900000000,09,007,15350,00213408,0900715350,Clinton,Clinton town,43,T1,G4040,720,75700,,A,41975527.00000000000,7283252.00000000000,+41.2951299,-072.5300394,0600000US0900715350,31855.44664610000,49257986.69750000000
1,557,103,09,007,610300,09007610300,6103,Census Tract 6103,G5020,S,16390016.00000000000,222741.00000000000,+41.3118850,-072.5204495,1400000US09007610300,17471.49013570000,16612444.13180000000,09,007,15350,00213408,0900715350,Clinton,Clinton town,43,T1,G4040,720,75700,,A,41975527.00000000000,7283252.00000000000,+41.2951299,-072.5300394,0600000US0900715350,31855.44664610000,49257986.69750000000
1,558,103,09,007,610400,09007610400,6104,Census Tract 6104,G5020,S,12019527.00000000000,52371.00000000000,+41.3019717,-072.5635364,1400000US09007610400,14885.03722340000,12071684.53640000000,09,007,15350,00213408,0900715350,Clinton,Clinton town,43,T1,G4040,720,75700,,A,41975527.00000000000,7283252.00000000000,+41.2951299,-072.5300394,0600000US0900715350,31855.44664610000,49257986.69750000000
1,559,104,09,007,570100,09007570100,5701,Census Tract 5701,G5020,S,10147035.00000000000,57728.00000000000,+41.6178425,-072.6920124,1400000US09007570100,14084.16491310000,10204435.82280000000,09,007,18080,00213414,0900718080,Cromwell,Cromwell town,43,T1,G4040,735,73450,,A,32252509.00000000000,1290030.00000000000,+41.6165508,-072.6616042,0600000US0900718080,28545.95913490000,33541466.93160000000
1,560,104,09,007,570200,09007570200,5702,Census Tract 5702,G5020,S,6427106.00000000000,18622.00000000000,+41.6165508,-072.6616042,1400000US09007570200,14103.68845590000,6445525.56163000000,09,007,18080,00213414,0900718080,Cromwell,Cromwell town,43,T1,G4040,735,73450,,A,32252509.00000000000,1290030.00000000000,+41.6165508,-072.6616042,0600000US0900718080,28545.95913490000,33541466.93160000000
1,561,104,09,007,570300,09007570300,5703,Census Tract 5703,G5020,S,15678368.00000000000,1213680.00000000000,+41.6069533,-072.6451758,1400000US09007570300,20586.32215930000,16891505.54720000000,09,007,18080,00213414,0900718080,Cromwell,Cromwell town,43,T1,G4040,735,73450,,A,32252509.00000000000,1290030.00000000000,+41.6165508,-072.6616042,0600000US0900718080,28545.95913490000,33541466.93160000000
1,562,105,09,007,620100,09007620100,6201,Census Tract 6201,G5020,S,34999963.00000000000,1686023.00000000000,+41.3678191,-072.4774422,1400000US09007620100,32056.15722640000,36685051.82450000000,09,007,19130,00213417,0900719130,Deep River,Deep River town,43,T1,G4040,720,75700,,A,34999963.00000000000,1686023.00000000000,+41.3678191,-072.4774422,0600000US0900719130,32056.15722640000,36685051.82450000000
1,563,106,09,007,585100,09007585100,5851,Census Tract 5851,G5020,S,61276641.00000000000,395267.00000000000,+41.4689218,-072.6845254,1400000US09007585100,35027.92592340000,61669927.98000000000,09,007,20810,00213419,0900720810,Durham,Durham town,43,T1,G4040,720,75700,,A,61276641.00000000000,395267.00000000000,+41.4689218,-072.6845254,0600000US0900720810,35027.92592340000,61669927.98000000000
1,564,108,09,007,550100,09007550100,5501,Census Tract 5501,G5020,S,32755090.00000000000,2145839.00000000000,+41.6013036,-072.5190751,1400000US09007550100,27839.23706380000,34899812.72140000000,09,007,22490,00213423,0900722490,East Hampton,East Hampton town,43,T1,G4040,735,73450,,A,92333262.00000000000,3227660.00000000000,+41.5677366,-072.5095441,0600000US0900722490,48310.06461940000,95557773.01260000000
1,565,109,09,007,630100,09007630100,6301,Census Tract 6301,G5020,S,26942172.00000000000,3764190.00000000000,+41.3473533,-072.4124122,1400000US09007630100,24613.23384470000,30705644.91720000000,09,007,26270,00213428,0900726270,Essex,Essex town,43,T1,G4040,720,75700,,A,26942172.00000000000,3764190.00000000000,+41.3473533,-072.4124122,0600000US0900726270,24613.23384470000,30705644.91720000000
1,566,110,09,007,590100,09007590100,5901,Census Tract 5901,G5020,S,113796050.00000000000,6074392.00000000000,+41.4812642,-072.5481469,1400000US09007590100,46326.82347160000,119866588.72000000000,09,007,35230,00213439,0900735230,Haddam,Haddam town,43,T1,G4040,735,73450,,A,113796050.00000000000,6074392.00000000000,+41.4812642,-072.5481469,0600000US0900735230,46326.82347160000,119866588.72000000000
1,567,111,09,007,640100,09007640100,6401,Census Tract 6401,G5020,S,91506556.00000000000,1170679.00000000000,+41.3807395,-072.5766590,1400000US09007640100,49919.59424860000,92674813.36510000000,09,007,40710,00213448,0900740710,Killingworth,Killingworth town,43,T1,G4040,720,75700,,A,91506556.00000000000,1170679.00000000000,+41.3807395,-072.5766590,0600000US0900740710,49919.59424860000,92674813.36510000000
1,568,112,09,007,580100,09007580100,5801,Census Tract 5801,G5020,S,32759701.00000000000,1581651.00000000000,+41.5141630,-072.7178435,1400000US09007580100,23576.59572170000,34340194.94210000000,09,007,47080,00213460,0900747080,Middlefield,Middlefield town,43,T1,G4040,735,73450,,A,32759701.00000000000,1581651.00000000000,+41.5141630,-072.7178435,0600000US0900747080,23576.59572170000,34340194.94210000000
1,569,113,09,007,541100,09007541100,5411,Census Tract 5411,G5020,S,1561177.00000000000,125862.00000000000,+41.5695450,-072.6582464,1400000US09007541100,8084.31891827000,1686986.22956000000,09,007,47360,00213461,0900747360,Middletown,Middletown town,43,T5,G4040,735,73450,,C,106236270.00000000000,3487775.00000000000,+41.5495338,-072.6577193,0600000US0900747360,54383.97493410000,109720392.62300000000
1,570,113,09,007,541200,09007541200,5412,Census Tract 5412,G5020,S,8937337.00000000000,161476.00000000000,+41.5811064,-072.6809593,1400000US09007541200,16245.54350420000,9098510.14341000000,09,007,47360,00213461,0900747360,Middletown,Middletown town,43,T5,G4040,735,73450,,C,106236270.00000000000,3487775.00000000000,+41.5495338,-072.6577193,0600000US0900747360,54383.97493410000,109720392.62300000000
1,571,113,09,007,541300,09007541300,5413,Census Tract 5413,G5020,S,2156003.00000000000,0.00000000000,+41.5922334,-072.7040250,1400000US09007541300,7085.65685382000,2155930.83787000000,09,007,47360,00213461,0900747360,Middletown,Middletown town,43,T5,G4040,735,73450,,C,106236270.00000000000,3487775.00000000000,+41.5495338,-072.6577193,0600000US0900747360,54383.97493410000,109720392.62300000000
1,572,113,09,007,541500,09007541500,5415,Census Tract 5415,G5020,S,1223454.00000000000,914.00000000000,+41.5556202,-072.6580564,1400000US09007541500,6312.20263328000,1224326.34967000000,09,007,47360,00213461,0900747360,Middletown,Middletown town,43,T5,G4040,735,73450,,C,106236270.00000000000,3487775.00000000000,+41.5495338,-072.6577193,0600000US0900747360,54383.97493410000,109720392.62300000000
1,573,113,09,007,541600,09007541600,5416,Census Tract 5416,G5020,S,656652.00000000000,200777.00000000000,+41.5622182,-072.6485347,1400000US09007541600,4770.99624526000,857402.65322900000,09,007,47360,00213461,0900747360,Middletown,Middletown town,43,T5,G4040,735,73450,,C,106236270.00000000000,3487775.00000000000,+41.5495338,-072.6577193,0600000US0900747360,54383.97493410000,109720392.62300000000
1,574,113,09,007,541700,09007541700,5417,Census Tract 5417,G5020,S,1878911.00000000000,134564.00000000000,+41.5536606,-072.6419741,1400000US09007541700,6766.82900653000,2013409.39373000000,09,007,47360,00213461,0900747360,Middletown,Middletown town,43,T5,G4040,735,73450,,C,106236270.00000000000,3487775.00000000000,+41.5495338,-072.6577193,0600000US0900747360,54383.97493410000,109720392.62300000000
1,575,113,09,007,542000,09007542000,5420,Census Tract 5420,G5020,S,3986091.00000000000,46025.00000000000,+41.5395053,-072.6394920,1400000US09007542000,9060.41136281000,4031978.46780000000,09,007,47360,00213461,0900747360,Middletown,Middletown town,43,T5,G4040,735,73450,,C,106236270.00000000000,3487775.00000000000,+41.5495338,-072.6577193,0600000US0900747360,54383.97493410000,109720392.62300000000
1,576,113,09,007,542100,09007542100,5421,Census Tract 5421,G5020,S,4876211.00000000000,105254.00000000000,+41.5366022,-072.6720513,1400000US09007542100,12291.09690770000,4981301.83426000000,09,007,47360,00213461,0900747360,Middletown,Middletown town,43,T5,G4040,735,73450,,C,106236270.00000000000,3487775.00000000000,+41.5495338,-072.6577193,0600000US0900747360,54383.97493410000,109720392.62300000000
1,577,113,09,007,542200,09007542200,5422,Census Tract 5422,G5020,S,3806513.00000000000,7061.00000000000,+41.5202759,-072.6742026,1400000US09007542200,11845.06510470000,3813443.73973000000,09,007,47360,00213461,0900747360,Middletown,Middletown town,43,T5,G4040,735,73450,,C,106236270.00000000000,3487775.00000000000,+41.5495338,-072.6577193,0600000US0900747360,54383.97493410000,109720392.62300000000
1,578,115,09,007,560200,09007560200,5602,Census Tract 5602,G5020,S,5764594.00000000000,1175924.00000000000,+41.5787389,-072.6337837,1400000US09007560200,14816.27580940000,6940286.81565000000,09,007,61800,00213491,0900761800,Portland,Portland town,43,T1,G4040,735,73450,,A,60476846.00000000000,3895786.00000000000,+41.5988341,-072.5890709,0600000US0900761800,35691.52693630000,64370553.73990000000
1,579,114,09,007,670100,09007670100,6701,Census Tract 6701,G5020,S,25125691.00000000000,4827971.00000000000,+41.3149512,-072.3995531,1400000US09007670100,28634.35080370000,29953130.04860000000,09,007,57320,00213484,0900757320,Old Saybrook,Old Saybrook town,43,T1,G4040,720,75700,,A,38963979.00000000000,16917515.00000000000,+41.2935043,-072.3835936,0600000US0900757320,30322.32986040000,55880591.12370000000
1,580,114,09,007,670200,09007670200,6702,Census Tract 6702,G5020,S,13838288.00000000000,12089544.00000000000,+41.2807679,-072.3710657,1400000US09007670200,22966.03325760000,25927461.07510000000,09,007,57320,00213484,0900757320,Old Saybrook,Old Saybrook town,43,T1,G4040,720,75700,,A,38963979.00000000000,16917515.00000000000,+41.2935043,-072.3835936,0600000US0900757320,30322.32986040000,55880591.12370000000
1,581,115,09,007,560100,09007560100,5601,Census Tract 5601,G5020,S,54712252.00000000000,2719862.00000000000,+41.6006510,-072.5839044,1400000US09007560100,35479.52496180000,57430266.92430000000,09,007,61800,00213491,0900761800,Portland,Portland town,43,T1,G4040,735,73450,,A,60476846.00000000000,3895786.00000000000,+41.5988341,-072.5890709,0600000US0900761800,35691.52693630000,64370553.73990000000
1,582,116,09,007,680100,09007680100,6801,Census Tract 6801,G5020,S,40878191.00000000000,14957452.00000000000,+41.3036945,-072.4780168,1400000US09007680100,33171.69814960000,55834719.67090000000,09,007,81680,00213528,0900781680,Westbrook,Westbrook town,43,T1,G4040,720,75700,,A,40878191.00000000000,14957452.00000000000,+41.3036945,-072.4780168,0600000US0900781680,33171.69814960000,55834719.67090000000
1,583,113,09,007,541402,09007541402,5414.02,Census Tract 5414.02,G5020,S,7920206.00000000000,116595.00000000000,+41.5567968,-072.6944669,1400000US09007541402,16796.51325180000,8036533.71110000000,09,007,47360,00213461,0900747360,Middletown,Middletown town,43,T5,G4040,735,73450,,C,106236270.00000000000,3487775.00000000000,+41.5495338,-072.6577193,0600000US0900747360,54383.97493410000,109720392.62300000000
1,584,113,09,007,541401,09007541401,5414.01,Census Tract 5414.01,G5020,S,22388713.00000000000,185301.00000000000,+41.5732037,-072.7286729,1400000US09007541401,21796.71792720000,22573267.85140000000,09,007,47360,00213461,0900747360,Middletown,Middletown town,43,T5,G4040,735,73450,,C,106236270.00000000000,3487775.00000000000,+41.5495338,-072.6577193,0600000US0900747360,54383.97493410000,109720392.62300000000
